BILL_TO_CUSTOMER_ID,ORG_ID,CUSTOMER_TRX_ID,CUSTOMER_NAME,CUSTOMER_NUMBER,INVOICE_NUMBER,INVOICE_DATE,GL_DATE,INV_TYPE,POSTABLE,TYPE,DOCUMENT_NUMBER,REVENUE_ACCOUNT,REV_ACCT_DESCRIPTION,SALES_PERSON,ORDER_NUMBER,ORDER_TYPE,SHIP_TO_LOCATION,CITY,STATE,COUNTRY,WAREHOUSE_CODE,WAREHOUSE_NAME,SKU,SKU_DESCRIPTION,PRODUCT_FAMILY,PRODUCT_FAMILY_DESC,CATEGORY1,CATEGORY2,CATEGORY3,ORDERED_QUANTITY,UOM_CODE,ENTERED_CURRENCY,ENTERED_AMOUNT,TAX_AMOUNT,EQUIVILANT_KG,FUNCTIONAL_AMOUNT,SKU_CGS,TOTAL_SKU_CGS,ORGANIZATION_ID,SKU_CGS_TP1
400201,1012,5611020,Roche,9047,612510094,04/29/2024 00:00:00,04/29/2024 00:00:00,Invoice,P,DKFZE Invoice,612510094,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Cargo FA,6125070011,DKFZE Cargo Treatment SO,40882,,,Oman,604,Oryx Warehouse,302771-220175,Fuel System Cleaner Grade 024,302771,SR-2008 (Shell),Finished Goods,Process,Fuel Additives,7175,KG,INR,23040,0,7175,23040,2,13647,1177,13647
400201,1012,5611020,Roche,9047,612510094,04/29/2024 00:00:00,04/29/2024 00:00:00,Invoice,P,DKFZE Invoice,612510094,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Cargo FA,6125070011,DKFZE Cargo Treatment SO,40882,,,Oman,604,Oryx Warehouse,301977-120186,Aromatic Solvent Blend Grade 025,301977,STADIS 450,Finished Goods,Process,Fuel Additives,120,KG,INR,5883,0,120,5883,37,4424,1177,4424
355317,1012,5608870,Johnson & Johnson,8141,612510066,04/24/2024 00:00:00,04/24/2024 00:00:00,Invoice,P,DKFZE Invoice,612510066,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125010015,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,301129-200900,Anti-Foam Compound Grade 019,301129,SR-2008,Finished Goods,Process,Fuel Additives,29700,KG,INR,59400,0,29700,59400,2,47655,1177,47655
355317,1012,5608870,Johnson & Johnson,8141,612510066,04/24/2024 00:00:00,04/24/2024 00:00:00,Invoice,P,DKFZE Invoice,612510066,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125010015,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,301129-200900,Aromatic Solvent Blend Grade 125,301129,SR-2008,Finished Goods,Process,Fuel Additives,29700,KG,INR,59400,0,29700,59400,2,47655,1177,47655
355317,1012,5608868,Johnson & Johnson,8141,612510064,04/24/2024 00:00:00,04/24/2024 00:00:00,Invoice,P,DKFZE Invoice,612510064,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125010013,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,301129-200900,Anti-Foam Compound Grade 019,301129,SR-2008,Finished Goods,Process,Fuel Additives,7200,KG,INR,15840,0,7200,15840,2,11553,1177,11553
355317,1012,5608868,Johnson & Johnson,8141,612510064,04/24/2024 00:00:00,04/24/2024 00:00:00,Invoice,P,DKFZE Invoice,612510064,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125010013,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,301129-200900,Aromatic Solvent Blend Grade 125,301129,SR-2008,Finished Goods,Process,Fuel Additives,7200,KG,INR,15840,0,7200,15840,2,11553,1177,11553
355317,1012,5608869,Johnson & Johnson,8141,612510065,04/24/2024 00:00:00,04/24/2024 00:00:00,Invoice,P,DKFZE Invoice,612510065,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125010014,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,301129-200900,Anti-Foam Compound Grade 019,301129,SR-2008,Finished Goods,Process,Fuel Additives,13500,KG,INR,27000,0,13500,27000,2,21661,1177,21661
355317,1012,5608869,Johnson & Johnson,8141,612510065,04/24/2024 00:00:00,04/24/2024 00:00:00,Invoice,P,DKFZE Invoice,612510065,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125010014,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,301129-200900,Aromatic Solvent Blend Grade 125,301129,SR-2008,Finished Goods,Process,Fuel Additives,13500,KG,INR,27000,0,13500,27000,2,21661,1177,21661
355317,1012,5607787,Johnson & Johnson,8141,612510055,04/23/2024 00:00:00,04/23/2024 00:00:00,Invoice,P,DKFZE Invoice,612510055,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125010009,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,301129-200900,Anti-Foam Compound Grade 019,301129,SR-2008,Finished Goods,Process,Fuel Additives,10800,KG,INR,23760,0,10800,23760,2,17339,1177,17339
355317,1012,5607787,Johnson & Johnson,8141,612510055,04/23/2024 00:00:00,04/23/2024 00:00:00,Invoice,P,DKFZE Invoice,612510055,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125010009,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,301129-200900,Aromatic Solvent Blend Grade 125,301129,SR-2008,Finished Goods,Process,Fuel Additives,10800,KG,INR,23760,0,10800,23760,2,17339,1177,17339
355317,1012,5607788,Johnson & Johnson,8141,612510056,04/23/2024 00:00:00,04/23/2024 00:00:00,Invoice,P,DKFZE Invoice,612510056,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125010011,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,301129-200900,Anti-Foam Compound Grade 019,301129,SR-2008,Finished Goods,Process,Fuel Additives,10800,KG,INR,23760,0,10800,23760,2,17339,1177,17339
355317,1012,5607788,Johnson & Johnson,8141,612510056,04/23/2024 00:00:00,04/23/2024 00:00:00,Invoice,P,DKFZE Invoice,612510056,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125010011,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,301129-200900,Aromatic Solvent Blend Grade 125,301129,SR-2008,Finished Goods,Process,Fuel Additives,10800,KG,INR,23760,0,10800,23760,2,17339,1177,17339
355317,1012,5607794,Johnson & Johnson,8141,612510062,04/23/2024 00:00:00,04/23/2024 00:00:00,Invoice,P,DKFZE Invoice,612510062,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125070008,DKFZE Cargo Treatment SO,21292,,,Oman,604,Oryx Warehouse,303091-920000,Polymeric Additive Grade 097,303091,SR-1609,Finished Goods,Process,Fuel Additives,20125,KG,INR,76475,0,20125,76475,3,68828,1177,68828
355317,1012,5607794,Johnson & Johnson,8141,612510062,04/23/2024 00:00:00,04/23/2024 00:00:00,Invoice,P,DKFZE Invoice,612510062,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125070008,DKFZE Cargo Treatment SO,21292,,,Oman,604,Oryx Warehouse,303091-920000,Dispersant Additive Grade 130,303091,SR-1609,Finished Goods,Process,Fuel Additives,20125,KG,INR,76475,0,20125,76475,3,68828,1177,68828
355317,1012,5607786,Johnson & Johnson,8141,612510054,04/23/2024 00:00:00,04/23/2024 00:00:00,Invoice,P,DKFZE Invoice,612510054,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125010007,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,303091-920000,Polymeric Additive Grade 097,303091,SR-1609,Finished Goods,Process,Fuel Additives,20125,KG,INR,76475,0,20125,76475,3,68828,1177,68828
355317,1012,5607786,Johnson & Johnson,8141,612510054,04/23/2024 00:00:00,04/23/2024 00:00:00,Invoice,P,DKFZE Invoice,612510054,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125010007,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,303091-920000,Dispersant Additive Grade 130,303091,SR-1609,Finished Goods,Process,Fuel Additives,20125,KG,INR,76475,0,20125,76475,3,68828,1177,68828
355317,1012,5605048,Johnson & Johnson,8141,612510038,04/15/2024 00:00:00,04/15/2024 00:00:00,Invoice,P,DKFZE Invoice,612510038,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125010005,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,303091-920000,Polymeric Additive Grade 097,303091,SR-1609,Finished Goods,Process,Fuel Additives,20000,KG,INR,76000,0,20000,76000,3,65800,1177,65800
355317,1012,5605048,Johnson & Johnson,8141,612510038,04/15/2024 00:00:00,04/15/2024 00:00:00,Invoice,P,DKFZE Invoice,612510038,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125010005,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,303091-920000,Dispersant Additive Grade 130,303091,SR-1609,Finished Goods,Process,Fuel Additives,20000,KG,INR,76000,0,20000,76000,3,65800,1177,65800
355317,1012,5597828,Johnson & Johnson,8141,612510004,04-07-2024 00:00,04-07-2024 00:00,Invoice,P,DKFZE Invoice,612510004,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125010003,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,301129-200900,Anti-Foam Compound Grade 019,301129,SR-2008,Finished Goods,Process,Fuel Additives,21600,KG,INR,47520,0,21600,47520,2,34857,1177,34857
355317,1012,5597828,Johnson & Johnson,8141,612510004,04-07-2024 00:00,04-07-2024 00:00,Invoice,P,DKFZE Invoice,612510004,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125010003,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,301129-200900,Aromatic Solvent Blend Grade 125,301129,SR-2008,Finished Goods,Process,Fuel Additives,21600,KG,INR,47520,0,21600,47520,2,34857,1177,34857
355317,1012,5597827,Johnson & Johnson,8141,612510003,04-07-2024 00:00,04-07-2024 00:00,Invoice,P,DKFZE Invoice,612510003,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125010002,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,301129-200900,Anti-Foam Compound Grade 019,301129,SR-2008,Finished Goods,Process,Fuel Additives,18900,KG,INR,41580,0,18900,41580,2,30499,1177,30499
355317,1012,5597827,Johnson & Johnson,8141,612510003,04-07-2024 00:00,04-07-2024 00:00,Invoice,P,DKFZE Invoice,612510003,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125010002,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,301129-200900,Aromatic Solvent Blend Grade 125,301129,SR-2008,Finished Goods,Process,Fuel Additives,18900,KG,INR,41580,0,18900,41580,2,30499,1177,30499
355317,1012,5700379,Johnson & Johnson,8141,612510386,7/31/2024 0:00,7/31/2024 0:00,Invoice,UP,DKFZE Invoice,612510386,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125010067,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,301129-200900,Anti-Foam Compound Grade 019,301129,SB-1558,Finished Goods,Process,Fuel Additives,10800,KG,INR,23760,0,10800,23760,2,17139,1177,17139
355317,1012,5700379,Johnson & Johnson,8141,612510386,7/31/2024 0:00,7/31/2024 0:00,Invoice,UP,DKFZE Invoice,612510386,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125010067,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,301129-200900,Aromatic Solvent Blend Grade 125,301129,SB-1558,Finished Goods,Process,Fuel Additives,10800,KG,INR,23760,0,10800,23760,2,17139,1177,17139
355317,1012,5700380,Johnson & Johnson,8141,612510387,7/31/2024 0:00,7/31/2024 0:00,Invoice,UP,DKFZE Invoice,612510387,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125010068,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,301129-200900,Anti-Foam Compound Grade 019,301129,SB-1558,Finished Goods,Process,Fuel Additives,10800,KG,INR,23760,0,10800,23760,2,17139,1177,17139
355317,1012,5700380,Johnson & Johnson,8141,612510387,7/31/2024 0:00,7/31/2024 0:00,Invoice,UP,DKFZE Invoice,612510387,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125010068,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,301129-200900,Aromatic Solvent Blend Grade 125,301129,SB-1558,Finished Goods,Process,Fuel Additives,10800,KG,INR,23760,0,10800,23760,2,17139,1177,17139
355317,1012,5738956,Johnson & Johnson,8141,612510599,9/30/2024 0:00,9/30/2024 0:00,Invoice,P,DKFZE Invoice,612510599,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman PC,6125010106,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,301045-200900,Flow Improver Grade 054,301045,RD-1039,Finished Goods,Process,Refinery,9000,KG,INR,34200,0,9000,34200,3,25244,,25244
355317,1012,5738956,Johnson & Johnson,8141,612510599,9/30/2024 0:00,9/30/2024 0:00,Invoice,P,DKFZE Invoice,612510599,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman PC,6125010106,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,301045-200900,Fuel System Cleaner Grade 144,301045,RD-1039,Finished Goods,Process,Refinery,9000,KG,INR,34200,0,9000,34200,3,25244,,25244
355317,1012,5730942,Johnson & Johnson,8141,612510584,9/26/2024 0:00,9/26/2024 0:00,Invoice,P,DKFZE Invoice,612510584,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman PC,6125010103,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,300703-200850,Metal Passivator Grade 018,300703,DA-2342,Finished Goods,Process,Petrochemicals,9350,KG,INR,20570,0,9350,20570,2,16690,,16690
355317,1012,5730940,Johnson & Johnson,8141,612510582,9/26/2024 0:00,9/26/2024 0:00,Invoice,P,DKFZE Invoice,612510582,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman PC,6125010101,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,300678-201000,Combustion Enhancer Grade 020,300678,DA-2258 (Ril-HAZIRA),Finished Goods,Process,Petrochemicals,1000,KG,INR,1950,0,1000,1950,2,1544,,1544
355317,1012,5730940,Johnson & Johnson,8141,612510582,9/26/2024 0:00,9/26/2024 0:00,Invoice,P,DKFZE Invoice,612510582,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman PC,6125010101,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,300678-201000,Scale Inhibitor Grade 128,300678,DA-2258 (Ril-HAZIRA),Finished Goods,Process,Petrochemicals,1000,KG,INR,1950,0,1000,1950,2,1544,,1544
355317,1012,5730924,Johnson & Johnson,8141,612510575,9/25/2024 0:00,9/25/2024 0:00,Invoice,P,DKFZE Invoice,612510575,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman PC,6125010100,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,304940-250900,Anti-Foam Compound Grade 059,304940,DA 2554,Finished Goods,Process,Refinery,6300,KG,INR,18900,0,6300,18900,2,14112,,14112
355317,1012,5730924,Johnson & Johnson,8141,612510575,9/25/2024 0:00,9/25/2024 0:00,Invoice,P,DKFZE Invoice,612510575,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman PC,6125010100,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,304940-250900,Defoamer Agent Grade 129,304940,DA 2554,Finished Goods,Process,Refinery,6300,KG,INR,18900,0,6300,18900,2,14112,,14112
355317,1012,5730924,Johnson & Johnson,8141,612510575,9/25/2024 0:00,9/25/2024 0:00,Invoice,P,DKFZE Invoice,612510575,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman PC,6125010100,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,300678-201000,Combustion Enhancer Grade 020,300678,DA-2258 (Ril-HAZIRA),Finished Goods,Process,Petrochemicals,5000,KG,INR,9750,0,5000,9750,2,7722,,7722
355317,1012,5730924,Johnson & Johnson,8141,612510575,9/25/2024 0:00,9/25/2024 0:00,Invoice,P,DKFZE Invoice,612510575,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman PC,6125010100,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,300678-201000,Scale Inhibitor Grade 128,300678,DA-2258 (Ril-HAZIRA),Finished Goods,Process,Petrochemicals,5000,KG,INR,9750,0,5000,9750,2,7722,,7722
355317,1012,5718354,Johnson & Johnson,8141,612510501,09-04-2024 00:00,09-04-2024 00:00,Invoice,P,DKFZE Invoice,612510501,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman PC,6125010088,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,300678-201000,Combustion Enhancer Grade 020,300678,DA-2258 (Ril-HAZIRA),Finished Goods,Process,Petrochemicals,12000,KG,INR,23400,0,12000,23400,2,18534,,18534
355317,1012,5718354,Johnson & Johnson,8141,612510501,09-04-2024 00:00,09-04-2024 00:00,Invoice,P,DKFZE Invoice,612510501,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman PC,6125010088,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,300678-201000,Scale Inhibitor Grade 128,300678,DA-2258 (Ril-HAZIRA),Finished Goods,Process,Petrochemicals,12000,KG,INR,23400,0,12000,23400,2,18534,,18534
355317,1012,5708865,Johnson & Johnson,8141,612510468,8/19/2024 0:00,8/19/2024 0:00,Invoice,P,DKFZE Invoice,612510468,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman PC,6125010085,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,300703-200850,Metal Passivator Grade 018,300703,DA-2342,Finished Goods,Process,Petrochemicals,9350,KG,INR,20570,0,9350,20570,2,16339,1,16339
355317,1012,5708864,Johnson & Johnson,8141,612510467,8/19/2024 0:00,8/19/2024 0:00,Invoice,P,DKFZE Invoice,612510467,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman PC,6125010084,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,303074-110180,Aromatic Solvent Blend Grade 085,303074,DA-2240,Finished Goods,Process,Refinery,180,KG,INR,774,0,180,774,2,427,1,427
355317,1012,5704549,Johnson & Johnson,8141,612510436,08-11-2024 00:00,08-11-2024 00:00,Invoice,P,DKFZE Invoice,612510436,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman PC,6125010071,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,300703-200850,Metal Passivator Grade 018,300703,DA-2342,Finished Goods,Process,Petrochemicals,7650,KG,INR,16830,0,7650,16830,2,13369,1,13369
355317,1012,5703158,Johnson & Johnson,8141,612510424,08-07-2024 00:00,08-07-2024 00:00,Invoice,P,DKFZE Invoice,612510424,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman PC,6125010074,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,300703-200850,Metal Passivator Grade 018,300703,DA-2342,Finished Goods,Process,Petrochemicals,850,KG,INR,1870,0,850,1870,2,1485,1,1485
355317,1012,5703158,Johnson & Johnson,8141,612510424,08-07-2024 00:00,08-07-2024 00:00,Invoice,P,DKFZE Invoice,612510424,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman PC,6125010074,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,303074-110180,Aromatic Solvent Blend Grade 085,303074,DA-2240,Finished Goods,Process,Refinery,175,KG,INR,753,0,175,753,2,415,1,415
355317,1012,5696835,Johnson & Johnson,8141,612510358,7/24/2024 0:00,7/24/2024 0:00,Invoice,P,DKFZE Invoice,612510358,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman PC,6125010053,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,301045-200900,Flow Improver Grade 054,301045,RD-1039,Finished Goods,Process,Refinery,7200,KG,INR,27360,0,7200,27360,3,20016,1177,20016
355317,1012,5696835,Johnson & Johnson,8141,612510358,7/24/2024 0:00,7/24/2024 0:00,Invoice,P,DKFZE Invoice,612510358,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman PC,6125010053,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,301045-200900,Fuel System Cleaner Grade 144,301045,RD-1039,Finished Goods,Process,Refinery,7200,KG,INR,27360,0,7200,27360,3,20016,1177,20016
355317,1012,5696082,Johnson & Johnson,8141,612510343,7/21/2024 0:00,7/21/2024 0:00,Invoice,P,DKFZE Invoice,612510343,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman PC,6125010059,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,300649-200900,Fuel System Cleaner Grade 044,300649,DA-2147 (GAIL),Finished Goods,Process,Petrochemicals,1800,KG,INR,5760,0,1800,5760,2,4050,1177,4050
355317,1012,5696082,Johnson & Johnson,8141,612510343,7/21/2024 0:00,7/21/2024 0:00,Invoice,P,DKFZE Invoice,612510343,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman PC,6125010059,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,300649-200900,Lubricity Improver Grade 151,300649,DA-2147 (GAIL),Finished Goods,Process,Petrochemicals,1800,KG,INR,5760,0,1800,5760,2,4050,1177,4050
355317,1012,5696083,Johnson & Johnson,8141,612510344,7/21/2024 0:00,7/21/2024 0:00,Invoice,P,DKFZE Invoice,612510344,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman PC,6125010060,DKFZE Standard SO,21292,,,Oman,604,Oryx Warehouse,304940-250900,Anti-Foam Compound Grade 059,304940,DA 2554,Finished Goods,Process,Refinery,10800,KG,INR,32400,0,10800,32400,2,24192,1177,24192
